UniqueID,Probability1
12179,0.228751527
12180,0.696219533
12181,0.629926491
12182,0.801940139
12183,0.695893695
12184,0.309696834
12185,0.607955953
12186,0.660645642
12187,0.582822494
12188,0.598723983
12189,0.779063299
12190,0.829518186
12191,0.462174361
12192,0.487599501
12193,0.197197464
12194,0.315489329
12195,0.226236398
12196,0.799756505
12197,0.146496401
12198,0.414395056
12199,0.732852201
12200,0.65522124
12201,0.913603113
12202,0.139252562
12203,0.303176574
12204,0.442922865
12205,0.630442366
12206,0.954769931
12207,0.328903701
12208,0.882039622
12209,0.765938583
12210,0.340019039
12211,0.231608542
12212,0.591383529
12213,0.752215165
12214,0.663152899
12215,0.814046926
12216,0.154546063
12217,0.52021408
12218,0.191790317
12219,0.557168359
12220,0.196934672
12221,0.764291187
12222,0.27445601
12223,0.099315323
12224,0.693873063
12225,0.193942442
12226,0.749363092
12227,0.950240516
12228,0.827391342
12229,0.821295104
12230,0.881563438
12231,0.877472717
12232,0.973133039
12233,0.409646768
12234,0.841309751
12235,0.388276801
12236,0.698261111
12237,0.919979928
12238,0.211818705
12239,0.403715013
12240,0.901944382
12241,0.532739686
12242,0.301743205
12243,0.256292704
12244,0.900367635
12245,0.841309751
12246,0.317818583
12247,0.352666323
12248,0.86238276
12249,0.460391467
12250,0.168652748
12251,0.247811549
12252,0.43698502
12253,0.610653237
12254,0.667234637
12255,0.028872404
12256,0.213802028
12257,0.426739874
12258,0.040448369
12259,0.218214714
12260,0.938425756
12261,0.492526659
12262,0.091444271
12263,0.867305321
12264,0.809114064
12265,0.908139579
12266,0.053519658
12267,0.140698611
12268,0.579882321
12269,0.360112107
12270,0.583183763
12271,0.902319454
12272,0.785595386
12273,0.543722737
12274,0.587153643
12275,0.849993902
12276,0.164116301
12277,0.180851113
12278,0.804066816
12279,0.181534585
12280,0.373277335
12281,0.188460567
12282,0.028872404
12283,0.654608588
12284,0.225786493
12285,0.452041106
12286,0.599754995
12287,0.336126046
12288,0.239485777
12289,0.481783436
12290,0.190256235
12291,0.526794173
12292,0.221341203
12293,0.198818952
12294,0.317111906
12295,0.295578764
12296,0.114259723
12297,0.663152899
12298,0.199080696
12299,0.325046374
12300,0.058495405
12301,0.311762987
12302,0.06769431
12303,0.266200298
12304,0.199954478
12305,0.762329033
12306,0.062448174
12307,0.290138559
12308,0.865509145
12309,0.210916413
12310,0.919401615
12311,0.110397692
12312,0.233930608
12313,0.103850307
12314,0.108250443
12315,0.455867566
12316,0.505995073
12317,0.172683058
12318,0.155407627
12319,0.208107806
12320,0.15579438
12321,0.154840867
12322,0.952994844
12323,0.177302541
12324,0.899587755
12325,0.272234705
12326,0.121544494
12327,0.305241144
12328,0.146431695
12329,0.286966578
12330,0.191909539
12331,0.57710122
12332,0.902323759
12333,0.107729297
12334,0.24764323
12335,0.101026556
12336,0.263086567
12337,0.276298619
12338,0.049901687
12339,0.718360316
12340,0.951597238
12341,0.151072168
12342,0.212945701
12343,0.084176296
12344,0.464430766
12345,0.343245019
12346,0.879575713
12347,0.211181402
12348,0.860580835
12349,0.17771988
12350,0.169754009
12351,0.04514944
12352,0.886870814
12353,0.965877755
12354,0.985066083
12355,0.19352029
12356,0.324510482
12357,0.678368829
12358,0.189960054
12359,0.345167346
12360,0.305838918
12361,0.285684493
12362,0.298444926
12363,0.038994225
12364,0.113286611
12365,0.18515937
12366,0.771798291
12367,0.452041106
12368,0.26678461
12369,0.189111022
12370,0.122083635
12371,0.29964158
12372,0.184986935
12373,0.246378285
12374,0.902323759
12375,0.18989595
12376,0.210364454
12377,0.177277165
12378,0.210046073
12379,0.208737645
12380,0.185983872
12381,0.290900498
12382,0.0921328
12383,0.221526584
12384,0.18699438
12385,0.232800529
12386,0.21537319
12387,0.024005205
12388,0.406971883
12389,0.135509508
12390,0.11735287
12391,0.786073796
12392,0.927616134
12393,0.162989041
12394,0.062787221
12395,0.039016954
12396,0.190927486
12397,0.123745856
12398,0.103511404
12399,0.140294346
12400,0.333118575
12401,0.103516068
12402,0.221532557
12403,0.731023714
12404,0.054384054
12405,0.232194688
12406,0.813631995
12407,0.316411172
12408,0.355877149
12409,0.233885502
12410,0.099525816
12411,0.133307037
12412,0.029383847
12413,0.93646045
12414,0.05060588
12415,0.763774805
12416,0.206723979
12417,0.151875366
12418,0.023979778
12419,0.182606794
12420,0.121306084
12421,0.021411685
12422,0.044152086
12423,0.019213492
12424,0.138969653
12425,0.010509916
12426,0.273276647
12427,0.085373719
12428,0.408706828
12429,0.242902377
12430,0.239010256
12431,0.14248466
12432,0.965877755
12433,0.136429657
12434,0.282600222
12435,0.164404522
12436,0.319179916
12437,0.224353607
12438,0.061954027
12439,0.172305566
12440,0.235509386
12441,0.115935395
12442,0.096865508
12443,0.149788407
12444,0.169758882
12445,0.131540301
12446,0.21954901
12447,0.674696304
12448,0.586222682
12449,0.198595949
12450,0.147573572
12451,0.254383559
12452,0.131364857
12453,0.029383847
12454,0.11343865
12455,0.140135832
12456,0.985066083
12457,0.217668896
12458,0.026665589
12459,0.217895736
12460,0.154101159
12461,0.969570381
12462,0.081763134
12463,0.418954309
12464,0.043271999
12465,0.212274096
12466,0.428883056
12467,0.883816887
12468,0.0858809
12469,0.033908562
12470,0.647022377
12471,0.727728318
12472,0.146583731
12473,0.060443958
12474,0.13576371
12475,0.355487268
12476,0.149353199
12477,0.281477884
12478,0.29906567
12479,0.395535627
12480,0.385530746
12481,0.393030113
12482,0.265307626
12483,0.317848194
12484,0.381933437
12485,0.283690553
12486,0.880744458
12487,0.793525623
12488,0.173288067
12489,0.177507774
12490,0.704645192
12491,0.720184949
12492,0.816739379
12493,0.815418269
12494,0.107709762
12495,0.071447256
12496,0.532435101
12497,0.794069244
12498,0.902323759
12499,0.451511066
12500,0.101872977
12501,0.098137799
12502,0.315188315
12503,0.053241146
12504,0.434288341
12505,0.304652318
12506,0.073797046
12507,0.742270736
12508,0.073797046
12509,0.045704011
12510,0.182384725
12511,0.167943778
12512,0.281500408
12513,0.263600218
12514,0.258176299
12515,0.287356682
12516,0.317613943
12517,0.172571939
12518,0.232194688
12519,0.230694845
12520,0.082030242
12521,0.09774682
12522,0.111361637
12523,0.144332232
12524,0.188606217
12525,0.27445601
12526,0.204579376
12527,0.038479935
12528,0.18320757
12529,0.330658603
12530,0.013868415
12531,0.222544899
12532,0.089160449
12533,0.182170236
12534,0.164824066
12535,0.352384939
12536,0.087010093
12537,0.157228547
12538,0.086530206
12539,0.189080095
12540,0.162552815
12541,0.084569287
12542,0.211489357
12543,0.19072794
12544,0.039230374
12545,0.108445329
12546,0.177136431
12547,0.064401515
12548,0.007442209
12549,0.45334181
12550,0.479319063
12551,0.911063959
12552,0.510212188
12553,0.308402171
12554,0.28228661
12555,0.878296837
12556,0.859312181
12557,0.289527247
12558,0.742656566
12559,0.908742359
12560,0.317848194
12561,0.33801226
12562,0.387471374
12563,0.798918669
12564,0.954935348
12565,0.417743443
12566,0.754257351
12567,0.867977266
12568,0.908144317
12569,0.962066461
12570,0.874298
12571,0.799925886
12572,0.734390914
12573,0.908797177
12574,0.424440334
12575,0.926603858
12576,0.311637318
12577,0.732949755
12578,0.305824244
12579,0.877775321
12580,0.292923465
12581,0.908144317
12582,0.84591381
12583,0.334342852
12584,0.934430281
12585,0.757822684
12586,0.89514454
12587,0.8102913
12588,0.857883667
12589,0.6292297
12590,0.793781816
12591,0.85452736
12592,0.806618878
12593,0.274605241
12594,0.577208675
12595,0.882584663
12596,0.752209514
12597,0.896911577
12598,0.289312609
12599,0.844140518
12600,0.181069223
12601,0.680721989
12602,0.38618554
12603,0.361054556
12604,0.348293456
12605,0.89514454
12606,0.906107196
12607,0.379153173
12608,0.860844337
12609,0.598144483
12610,0.28533417
12611,0.964513222
12612,0.895696057
12613,0.275823313
12614,0.246224534
12615,0.289078423
12616,0.333958022
12617,0.424440334
12618,0.357756436
12619,0.940805945
12620,0.327642529
12621,0.845117814
12622,0.397435167
12623,0.747868714
12624,0.28936765
12625,0.103896294
12626,0.349993006
12627,0.33517239
12628,0.489127487
12629,0.240910855
12630,0.649589898
12631,0.26299329
12632,0.142590652
12633,0.16697281
12634,0.09831931
12635,0.969570381
12636,0.26428732
12637,0.263879443
12638,0.203866739
12639,0.834078874
12640,0.236575205
12641,0.189995305
12642,0.285750425
12643,0.819088775
12644,0.332158989
12645,0.261432753
12646,0.411115941
12647,0.261432753
12648,0.891677802
12649,0.847239945
12650,0.34280511
12651,0.141844731
12652,0.162046928
12653,0.85452736
12654,0.376774034
12655,0.44080122
12656,0.660709982
12657,0.333391539
12658,0.415173533
12659,0.235375978
