UniqueID,Probability1
12222,0.230045788
12223,0.132143906
12224,0.542386321
12225,0.193888052
12226,0.650030085
12227,0.971468469
12228,0.8867812
12229,0.863012875
12230,0.886218963
12231,0.914601568
12232,0.987565172
12233,0.484719318
12234,0.876226902
12235,0.354461103
12236,0.697470513
12237,0.95873652
12238,0.194382806
12239,0.364093623
12240,0.899006244
12241,0.453660679
12242,0.27451297
12243,0.220254579
12244,0.877966533
12245,0.862840038
12246,0.295555179
12247,0.333758606
12248,0.918002879
12249,0.354114565
12250,0.17270043
12251,0.219950477
12252,0.310206659
12253,0.387105711
12254,0.798094792
12255,0.059114644
12256,0.234567286
12257,0.375752459
12258,0.067510668
12259,0.189365946
12260,0.976593355
12261,0.415827003
12262,0.111580777
12263,0.901487785
12264,0.830376996
12265,0.947720667
12266,0.077533405
12267,0.104463884
12268,0.566880927
12269,0.260664752
12270,0.626613258
12271,0.951586101
12272,0.842234197
12273,0.493841671
12274,0.451545607
12275,0.857028585
12276,0.155713268
12277,0.126464682
12278,0.803601274
12279,0.168578081
12280,0.240979321
12281,0.164168855
12282,0.059114644
12283,0.53313013
12284,0.131766485
12285,0.409796157
12286,0.577432806
12287,0.282821975
12288,0.235942055
12289,0.480660798
12290,0.176057278
12291,0.488752627
12292,0.235254049
12293,0.242310495
12294,0.213187102
12295,0.26295063
12296,0.145245747
12297,0.655182266
12298,0.244568763
12299,0.286257145
12300,0.060760821
12301,0.340295306
12302,0.10156889
12303,0.232622668
12304,0.238820679
12305,0.817255126
12306,0.118098846
12307,0.243579401
12308,0.921453213
12309,0.180516847
12310,0.904290044
12311,0.149347637
12312,0.255590355
12313,0.126090517
12314,0.122215165
12315,0.472268586
12316,0.373085104
12317,0.119656058
12318,0.164403278
12319,0.187208791
12320,0.178717755
12321,0.117334643
12322,0.972029851
12323,0.110067679
12324,0.917993971
12325,0.264627501
12326,0.097244802
12327,0.303730009
12328,0.134912829
12329,0.127198183
12330,0.151260436
12331,0.592062519
12332,0.946314584
12333,0.135551643
12334,0.213394721
12335,0.110758827
12336,0.098944808
12337,0.283104346
12338,0.073573983
12339,0.685402906
12340,0.970770909
12341,0.167636379
12342,0.186694994
12343,0.106087054
12344,0.437833928
12345,0.353755738
12346,0.917782295
12347,0.27870742
12348,0.880228721
12349,0.1656354
12350,0.142106082
12351,0.071478674
12352,0.875776392
12353,0.97697417
12354,0.98517866
12355,0.23394082
12356,0.289002114
12357,0.613888136
12358,0.180058531
12359,0.261174859
12360,0.349289174
12361,0.255247989
12362,0.252451066
12363,0.078221734
12364,0.097791646
12365,0.201338562
12366,0.754502271
12367,0.409796157
12368,0.280674906
12369,0.199903983
12370,0.134100058
12371,0.315043476
12372,0.250647185
12373,0.263756596
12374,0.951589604
12375,0.196696232
12376,0.228696743
12377,0.182908513
12378,0.18313523
12379,0.233502728
12380,0.175860652
12381,0.285586093
12382,0.124095267
12383,0.194484716
12384,0.208830499
12385,0.138401662
12386,0.148099851
12387,0.055906948
12388,0.421314932
12389,0.141062097
12390,0.128489655
12391,0.797278168
12392,0.948052602
12393,0.154176923
12394,0.082881622
12395,0.078916819
12396,0.183749116
12397,0.128892913
12398,0.114608333
12399,0.185239109
12400,0.226645677
12401,0.151463068
12402,0.194490094
12403,0.810185797
12404,0.076121548
12405,0.159555176
12406,0.881102638
12407,0.281462133
12408,0.365130912
12409,0.236392599
12410,0.116928727
12411,0.15260347
12412,0.060972687
12413,0.947997783
12414,0.080234084
12415,0.813766536
12416,0.209218445
12417,0.121741573
12418,0.070941477
12419,0.170433284
12420,0.137589725
12421,0.048115517
12422,0.072111302
12423,0.057984653
12424,0.140878454
12425,0.052686486
12426,0.215893916
12427,0.104552072
12428,0.27510128
12429,0.117265344
12430,0.208396232
12431,0.101172243
12432,0.976885618
12433,0.121032137
12434,0.254997901
12435,0.10814265
12436,0.372195841
12437,0.242592423
12438,0.083969841
12439,0.196518003
12440,0.20692914
12441,0.158096807
12442,0.083729746
12443,0.148483025
12444,0.16848858
12445,0.12266251
12446,0.200092254
12447,0.781662539
12448,0.694222047
12449,0.211131397
12450,0.11492867
12451,0.201230699
12452,0.175119777
12453,0.060972687
12454,0.119209129
12455,0.097567722
12456,0.984297591
12457,0.158712338
12458,0.05882029
12459,0.217138135
12460,0.124920908
12461,0.973708118
12462,0.118640494
12463,0.257078451
12464,0.111026073
12465,0.167474577
12466,0.364691251
12467,0.944690379
12468,0.098289725
12469,0.080646538
12470,0.596265642
12471,0.810125988
12472,0.118730132
12473,0.096929302
12474,0.153814874
12475,0.308257028
12476,0.117878742
12477,0.24647518
12478,0.26127647
12479,0.341555749
12480,0.333219036
12481,0.339466277
12482,0.232738703
12483,0.2769734
12484,0.270563737
12485,0.248344279
12486,0.909691911
12487,0.558233477
12488,0.159947481
12489,0.168254424
12490,0.785963018
12491,0.709255521
12492,0.589490562
12493,0.799950734
12494,0.13861154
12495,0.092250123
12496,0.243058793
12497,0.7022674
12498,0.946314584
12499,0.276537489
12500,0.061642003
12501,0.061280229
12502,0.327423339
12503,0.030770932
12504,0.465110258
12505,0.326628806
12506,0.040093579
12507,0.837280664
12508,0.040093579
12509,0.021966389
12510,0.175055142
12511,0.209602233
12512,0.247096493
12513,0.27753033
12514,0.176368303
12515,0.263140034
12516,0.307993659
12517,0.218699862
12518,0.159555176
12519,0.252015416
12520,0.124198909
12521,0.156725388
12522,0.082373447
12523,0.149803985
12524,0.148332807
12525,0.230045788
12526,0.199854159
12527,0.078399924
12528,0.180114137
12529,0.228391875
12530,0.035860398
12531,0.193880829
12532,0.125615523
12533,0.103402733
12534,0.152949116
12535,0.301929475
12536,0.108709434
12537,0.146105301
12538,0.108266796
12539,0.17955297
12540,0.193314285
12541,0.100517703
12542,0.199340895
12543,0.200536077
12544,0.073523759
12545,0.188487707
12546,0.151990249
12547,0.103962427
12548,0.031927712
12549,0.446114463
12550,0.468034267
12551,0.800927907
12552,0.43851613
12553,0.306133577
12554,0.276617234
12555,0.865315913
12556,0.832323977
12557,0.25358754
12558,0.782990947
12559,0.951227163
12560,0.2769734
12561,0.324245299
12562,0.319171256
12563,0.84837491
12564,0.973589057
12565,0.389416225
12566,0.824771393
12567,0.899955445
12568,0.916897208
12569,0.976406049
12570,0.893468087
12571,0.802135706
12572,0.75012705
12573,0.898498304
12574,0.35823183
12575,0.937192787
12576,0.219334611
12577,0.776224512
12578,0.378034462
12579,0.904689349
12580,0.2793703
12581,0.916897208
12582,0.633384074
12583,0.284752818
12584,0.946267621
12585,0.644653617
12586,0.923684462
12587,0.822855853
12588,0.884212493
12589,0.490760839
12590,0.745981215
12591,0.773658488
12592,0.817944623
12593,0.292633792
12594,0.67277437
12595,0.900694511
12596,0.797609097
12597,0.944113917
12598,0.262672337
12599,0.834710549
12600,0.234796276
12601,0.694050598
12602,0.368397526
12603,0.323487429
12604,0.29829631
12605,0.923684462
12606,0.917964169
12607,0.320002835
12608,0.859139187
12609,0.471314489
12610,0.249731256
12611,0.972031627
12612,0.907015163
12613,0.291686438
12614,0.24683629
12615,0.312050467
12616,0.2916065
12617,0.35823183
12618,0.361977552
12619,0.950069615
12620,0.274452837
12621,0.84852833
12622,0.273982909
12623,0.812576836
12624,0.253130041
12625,0.077072583
12626,0.306547968
12627,0.258918971
12628,0.35522761
12629,0.192944572
12630,0.5525886
12631,0.246913987
12632,0.104872613
12633,0.149843683
12634,0.084112625
12635,0.926413117
12636,0.254823635
12637,0.295371806
12638,0.264123485
12639,0.868579418
12640,0.225224245
12641,0.211419147
12642,0.324814725
12643,0.814221683
12644,0.36031995
12645,0.285326267
12646,0.326883536
12647,0.285326267
12648,0.863967519
12649,0.868653043
12650,0.271351404
12651,0.162063864
12652,0.131247768
12653,0.902103955
12654,0.33583166
12655,0.443337041
12656,0.617987603
12657,0.270955674
12658,0.433271052
12659,0.278662453
